Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Mix
42,27392.76,2556.73,3,3,17,3,20,10.0,15.329999999999998,10.0,1148.91,27.33277378123586,1,42.54851455527025,133.48852998756956,339.6359554571602,Standard
39,19609.38,1531.4826356866015,9,7,23,-100,16,21.0,18.1,15.0,4186.04,39.460539441090496,1,230.9139077760489,109.53414421903594,230.6958123183136,Bad
38,29644.12,2073.882743587481,8,3,18,1,29,20.0,9.87,5.0,17.72,30.6059269920232,1,341.89686078286763,35.8518610695716,434.3462012267466,Standard
38,29644.12,2073.882743587481,8,3,18,1,32,18.0,9.87,5.0,17.72,35.280514078830656,1,341.89686078286763,291.8906683388339,218.30739395748432,Standard
33,36196.52,3201.376666666666,8,7,33,5,40,16.0,25.53,15.0,4730.21,38.64011926280335,1,108.57586603685422,71.8864374585154,379.675363171297,Bad
56,74457.8,6474.816666666668,0,4,10,1,4,2836.0,3.41,5.0,81.9,31.485623579020235,0,41.178965245714,56.19866317768445,790.1040382432683,Good
25,14156.88,1251.74,3,4,4,4,0,10.0,8.86,4.0,602.3,33.96426954491598,0,36.65800942313353,144.3688125808657,234.14717799600083,Good
32,176044.04,13654.481740693367,3,6,6,1,12,10.0,2.63,0.0,712.48,32.14548911074422,0,1435.1275740124483,965.9936029337224,678.5674156937972,Good
32,176044.04,13654.481740693367,3,6,6,1,12,11.0,4.63,2.0,712.48,41.1518099350108,0,1435.1275740124483,605.8218885251617,1008.739130102358,Good
44,44822.21,3555.1841666666664,1,4,2,4,14,8.0,1.03,0.0,730.64,32.37247086227486,0,135.04428557554093,234.52522514043545,255.94890595069032,Good
44,44822.21,3555.1841666666664,1,4,2,4,16,7.0,1.03,5.0,730.64,35.96304782749968,0,135.04428557554093,34.18592939853205,426.2882016925937,Good
54,53003.18,4275.931666666666,6,6,247,-100,15,15.0,2.84,4.0,1387.17,26.495233076563057,1,175.35445533670952,108.70257132159443,383.5361400083627,Standard
54,53003.18,4275.931666666666,6,6,6,4,15,12.0,2.84,9.0,1387.17,34.21056570979324,1,175.35445533670952,182.7957907859124,359.44292054404474,Standard
36,18426.245,1710.208141213055,5,4,14,5,18,14.0,12.7,5.0,223.38,33.75208481180152,1,147.55224162583357,18.624569113289148,335.38750638115573,Standard
36,18426.245,1710.208141213055,5,4,14,5,22,12.0,9.7,8.0,223.38,35.37056705117751,1,147.55224162583357,68.24006501660645,295.7720104778384,Standard
45,34257.69,3111.807500000001,3,5,9,3,18,19.0,5.38,6.0,777.19,34.801427040262475,0,50.99252159905422,285.0233519432265,245.1648764577193,Standard
45,34257.69,3111.807500000001,3,5,9,3,15,19.0,12.38,6.0,777.19,39.66366453021607,0,50.99252159905422,45.65627847597679,454.531949924969,Standard
45,34257.69,3111.807500000001,3,5,9,3,15,19.0,5.38,6.0,777.19,23.92427115237957,0,50.99252159905422,36.47318942757649,473.71503897336936,Standard
45,34257.69,3111.807500000001,3,5,9,3,15,19.0,5.38,6.0,777.19,40.138880937620456,0,50.99252159905422,132.22835139395866,397.9598770069872,Standard
24,7536.015,589.00125,4,6,25,5,15,22.0,12.24,9.0,1276.4,34.052290260587505,1,17.85292695222475,13.681815188160082,287.3653828596152,Standard
24,7536.015,589.00125,4,6,25,-100,17,434.0,19.24,10.0,1276.4,33.61980147850097,1,17.85292695222475,37.54806927896705,263.4991287688082,Standard
24,7536.015,589.00125,4,6,25,5,18,20.0,12.24,10.0,1276.4,34.502466631146866,1,17.85292695222475,49.20794321303055,281.8392548347447,Standard
24,7536.015,589.00125,4,6,25,-100,15,20.0,12.24,10.0,1276.4,35.426771183228816,1,17.85292695222475,47.35590826999498,273.6912897777803,Standard
40,5844929.0,6836.13,7,5,12,2,27,13.0,19.94,6.0,533.41,28.595098818644352,1,82.80383763516075,408.8733730329139,451.9357893319254,Standard
29,9445477.0,2836.695,5,2,7,4,-1,12.0,8.88,2.0,471.32,40.62327892229023,0,93.4743330007845,124.47169104896574,345.7234759502498,Good
29,37580.34,2836.695,5,2,7,4,4,12.0,4.880000000000001,2.0,471.32,34.2921489979755,0,93.4743330007845,132.56547290234013,347.62969409687537,Good
29,37580.34,2836.695,5,2,7,4,9,12.0,8.88,3.0,471.32,26.93028771850941,0,93.4743330007845,332.92769266473096,147.26747433448455,Good
29,37580.34,2836.695,5,2,7,4,5,10.0,8.88,3.0,471.32,34.140390310167604,0,93.4743330007845,76.92475186798528,383.27041513123015,Good
33,67223.06999999999,5845.9225,3,3,10,2,15,22.0,10.43,3.0,312.59,38.22283788887931,0,69.29873123311343,366.9739208543593,408.3195979125272,Standard
50,21209.33,1749.444166666667,7,7,8,1,34,15.0,18.7,7.0,138.94,38.08283205656839,1,17.303508891205805,101.82638690315216,325.8145208723087,Standard
51,21209.33,1749.444166666667,7,7,8,1,30,15.0,20.7,7.0,138.94,31.88240877441681,1,17.303508891205805,32.69178179509442,364.9491259803665,Standard
51,21209.33,1749.444166666667,7,7,8,1,30,15.0,18.7,7.0,138.94,34.748397636566345,1,17.303508891205805,35.407693278094825,362.2332144973661,Standard
39,16647.05,1097.2541666666666,10,10,21,6,55,27.0,3.14,10.0,3694.86,32.13305617528893,1,67.45024667549872,86.3394429536478,245.9357270375201,Bad
39,16647.05,1097.2541666666666,10,10,21,-100,50,22.0,3.14,15.0,3694.86,27.507922534659865,1,67.45024667549872,87.96413535245186,234.31103463871608,Bad
24,52860.62,4676.051666666667,6,7,8,3,14,9.0,7.36,5.0,1453.24,29.84843623674894,0,121.78588517209243,344.9639217153491,290.8553597792252,Standard
24,52860.62,4676.051666666667,6,7,8,3,14,9.0,7.36,5.0,1453.24,30.534093994526977,0,121.78588517209243,439.6070248149662,196.2122566796081,Standard
24,52860.62,4676.051666666667,6,7,8,3,14,9.0,7.36,5.0,1453.24,39.1622881819336,0,121.78588517209243,78.78765926259017,507.0316222319841,Standard
25,45499.89,3659.4112077447553,8,8,33,5,30,18.0,22.41,14.0,4654.47,38.10432828155895,1,355.34699585699644,137.81525359892314,405.7497927993247,Bad
48,17980.355,1522.362916666667,2,3,5,1,10,10.0,3.7,4.0,162.87,25.66021247504105,0,7.6379557514141885,10000.0,319.5090735710601,Good
48,17980.355,1522.362916666667,2,3,5,1,10,7.0,3.7,2335.0,162.87,32.76479317813199,0,7.6379557514141885,141.20431037663445,293.39402553861805,Good
27,19798.93,1579.9108333333334,6,8,17,4,15,23.0,3.91,15.0,1250.46,25.755247667353736,1,61.25335492907123,95.3576712113404,291.3800571929217,Bad
27,19798.93,1579.9108333333334,6,8,17,4,15,23.0,3.91,15.0,1250.46,36.26856545153032,1,61.25335492907123,170.58409056703698,216.15363783722515,Bad
47,83408.52,6812.71,4,5,3,2,16,4.0,5.17,3.0,196.89,37.64350283312301,0,123.4884992127038,105.76743291713746,692.0150678701589,Good
47,83408.52,6812.71,4,5,3,2,16,4.0,5.17,6.0,196.89,25.26638043706268,0,123.4884992127038,233.40659734461747,574.3759034426788,Good
31,7206.845,716.5704166666667,3,4,14,4,24,17.0,17.42,5.0,1322.77,37.12911482650813,1,19.355184612451364,70.92639953022635,261.375457523989,Standard
31,7206.845,716.5704166666667,3,4,14,4,24,18.0,17.42,5.0,1322.77,24.12643431971538,1,19.355184612451364,16.935797265139684,305.3660597890756,Standard
19,38649.08,3402.7566666666667,6,9,23,5,57,19.0,28.49,15.0,3685.87,33.90345753771846,1,115.37184946549831,94.15801075399578,410.74580644717264,Bad
37,118244.84,10055.736666666666,7,3,15,1,25,16.0,3.03,9.0,1379.72,39.88369467538536,1,50.81781279935919,408.7197299918303,826.0361238754773,Standard
37,118244.84,10055.736666666666,7,3,15,1,25,16.0,3.03,9.0,1379.72,32.57262152552697,1,50.81781279935919,89.45895184063463,1105.2969020266728,Standard
24,44171.71,3716.975833333333,1,7,10,4,3,12.0,1.58,5.0,346.1,38.84177623385568,0,101.36904408864406,247.5612207764656,312.76731846822366,Good
41,53466.60000000001,4156.55,9,6,26,3,21,19.0,9.76,13.0,1402.55,27.135626349409776,1,90.887523470686,85.28668894123945,489.4807875880746,Standard
41,53466.60000000001,4156.55,1661,6,26,3,21,18.0,9.76,13.0,1402.55,36.63636460957703,1,90.887523470686,231.6139975321523,383.1534789971617,Standard
43,68713.48,5526.123333333332,7,9,18,6,49,22.0,9.88,12.0,2979.59,36.32300374334476,1,306.07790190253,100.56414190347851,395.9702895273248,Bad
51,170374.76,14176.896666666667,5,2,5,3,13,8.0,2.98,4.0,179.42,31.159343985859408,0,281.63145042133925,461.3569391643752,924.7012770809524,Good
38,29310.85,2522.570833333333,8,4,20,4,10,19.0,16.3,8.0,1184.49,30.03292043095516,0,30052.0,260.92621249742007,187.5596801677414,Standard
7590,33588.38,2623.0316666666668,2,1,12,2,0,11.0,3.24,4.0,891.61,29.316035192425627,0,51.64482835991817,240.254115994363,250.40422231238549,Good
45,33588.38,2623.0316666666668,2,1,12,2,-4,14.0,8.24,4.0,891.61,38.968104453885815,0,51.64482835991817,110.0703735029222,380.5879648038263,Good
45,33588.38,2623.0316666666668,2,1,12,2,0,12.0,8.24,8.0,891.61,36.27402456208903,0,51.64482835991817,29.25296123414497,431.4053770726035,Good
37,10186.205,846.8504166666668,7,10,18,8,40,16.0,23.03,10.0,3455.06,30.877191172723304,1,37.15342511260386,72.48764847077966,265.0439680832832,Bad
37,10186.205,846.8504166666668,7,10,18,8,40,16.0,23.03,10.0,3455.06,35.95079269362688,1,37.15342511260386,16.498371225272884,271.0332453287899,Bad
43,11300.335,940.6945833333332,6,5,13,7,26,18.0,16.1,9.0,650.47,26.18750827220974,1,49.24349163728047,35.140795980224524,299.68517071582835,Standard
43,11300.335,940.6945833333332,6,5,13,7,26,18.0,15.1,9.0,650.47,35.83653124213899,1,49.24349163728047,111.84621949479084,222.97974720126203,Standard
20,43279.04,3308.586666666666,1,5,5,4,1,11.0,2.57,1.0,363.33,24.740797133804225,0,4431.0,54.37778207211786,413.2942340507181,Good
20,43279.04,3308.586666666666,2,6,5,4,4,11.0,2.57,1.0,363.33,26.62435851424616,0,103.1866505438308,56.76884855040957,420.9031675724263,Good
20,43279.04,3308.586666666666,2,6,5,4,4,11.0,2.57,1.0,363.33,34.1541359662681,0,103.1866505438308,241.6233161706704,256.04869995216546,Good
31,19042.82,1635.9016666666666,6,5,18,1,12,15.0,3.12,1.0,659.68,26.276952974928864,0,10.90877618998949,66.35890904714671,336.3224814295305,Standard
19,134809.28,10506.750932839754,2,3,6,2,14,5.0,7.34,5.0,309.3,38.79664067701604,0,1119.7229272670445,593.0804382897376,705.9630349367966,Good
19,134809.28,10506.750932839754,2,3,6,2,14,2.0,7.34,5.0,309.3,27.863481205952176,0,1119.7229272670445,188.4691980231632,1100.5742752033714,Good
39,75839.22,6438.935,7,4,5307,2,26,8.0,-1.0499999999999998,3.0,717.83,31.68797873831293,0,122.17774415540082,199.5987220865344,582.1170337580651,Standard
39,75839.22,6438.935,7,4,11,2,26,8.0,6.95,3.0,717.83,34.135819142328714,0,122.17774415540082,420.56688910884833,361.14886673575097,Standard
39,75839.22,6438.935,7,4,11,2,26,8.0,2.95,3.0,717.83,27.205482114207808,0,122.17774415540082,109.48794613555108,652.2278097090482,Standard
38,60965.31,5012.4425,6,3,13,1,7,17.0,3.85,6.0,287.4,36.34399123762627,0,28.6502685693304,611.5066175496337,151.08736388103603,Standard
38,60965.31,5012.4425,6,3,13,1,7,12.0,3.85,6.0,287.4,26.769172617619056,0,28.6502685693304,350.56045697280257,392.03352445786703,Standard
40,973176.0,3865.19,8,4,14,2,26,21.0,9.87,12.0,938.85,31.50968122432532,1,41.95345501794147,93.37428605481838,491.1912589272402,Standard
40,47390.28,3865.19,8,4,14,2,27,20.0,9.87,12.0,938.85,25.92185839241487,1,41.95345501794147,104.7231342091304,499.8424107729281,Standard
23,24812.0,1961.6666666666663,7,4,10,6,8,21.0,12.15,7.0,930.13,34.967828286547714,1,88.36942530107594,87.62512880706171,280.172112558529,Standard
23,24812.0,1961.6666666666663,7,4,10,6,10,20.0,12.15,7.0,930.13,28.753261833638355,1,88.36942530107594,37.10726848064678,320.68997288494387,Standard
37,47091.42,3962.285,5,5,16,4,10,18.0,19.67,6.0,629.67,30.56398439660721,1,146.47438531859015,346.77935567812835,192.97475900328143,Standard
54,41027.94,3177.995000000001,4,5,2,-100,5,-2.0,1.52,9.0,698.33,24.32645127915823,0,31.72911294100924,194.69279745472508,361.37758960426567,Good
38,28585.38,2336.115,9,7,19,2,56,19.0,9.62,9.0,2423.96,34.27548291530932,1,43.833294231299725,148.6176656186155,301.1605401500848,Bad
38,28585.38,2336.115,9,7,19,2,56,19.0,9.62,13.0,2423.96,31.390241471224886,1,43.833294231299725,142.24097287272372,307.53723289597656,Bad
15,19253.02,1591.418333333333,3,3,17,7,3,8.0,8.08,11.0,1264.11,25.1244574850036,1,78.30239061912039,164.63728244316354,206.20216027104945,Standard
43,168899.44,14211.953333333331,4,4,4,1,5,8.0,-4.04,0.0,826.84,40.498238607802,0,71.85157419644659,414.66242813472985,1184.6813310021566,Good
43,168899.44,14211.953333333331,4,4,4,1,5,11.0,0.96,0.0,826.84,35.322740801366855,0,71.85157419644659,166.85157078775475,1422.492188349132,Good
20,109726.13999999998,9131.845,3,3,10,2,27,15.0,9.84,5.0,704.91,36.90847164134925,0,138.59318513307483,340.59075844957533,714.0005564173497,Standard
26,26104.48,1995.3733333333328,4,4,14,7,11,17.0,10.51,9.0,377.32,39.19638855699865,1,87.21995047930777,27.566185017421088,334.7511978366045,Standard
26,26104.48,1995.3733333333328,4,4,14,7,11,14.0,5.51,9.0,377.32,36.411534051318704,1,87.21995047930777,208.39499868228813,193.92238417173743,Standard
47,112423.8,9485.65,1,3,4,3,10,8.0,6.04,4.0,655.91,27.97037912593409,0,158.47536619351328,498.7026883602577,571.386945446229,Good
47,112423.8,9485.65,1,3,4,3,3,8.0,6.04,4.0,655.91,38.13571452001849,0,158.47536619351328,288.2044042482572,751.8852295582296,Good
25,66227.56,5699.963333333332,10,9,31,2,41,18.0,5.33,10.0,1854.23,38.68513572458411,1,77.13000491001006,231.44591563375263,511.4204127895707,Bad
25,66227.56,5699.963333333332,10,9,31,2,46,18.0,5.33,10.0,1854.23,38.10160593151817,1,77.13000491001006,165.04931856285464,577.8170098604687,Bad
35,57707.74,4715.9783333333335,3,3,20,4,29,14.0,10.01,12.0,1223.0,31.477008535504307,1,117.15831731283453,174.10235322273368,430.33716279776513,Standard
16,17496.35,1495.0291666666665,3,4,19,5,11,15.0,9.59,12.0,1283.15,37.85654822639028,1,47.41790563185753,161.76020817134747,230.32480286346168,Standard
17,17496.35,1495.0291666666665,3,4,19,5,11,15.0,9.59,12.0,1283.15,29.740190199640956,1,47.41790563185753,104.75638271918794,287.3286283156212,Standard
25,137428.16,11355.346666666665,3,5,5,2,8,7.0,10.88,2.0,1151.71,31.232853683331783,0,139.82554122143685,79.19103049138907,1156.5180949538408,Good
41,54052.82,4777.401666666667,4,199,11,3,6,13.0,19.75,4.0,281.77,33.450029882110016,1,130.84338947202627,70.91883074536133,515.9779464492791,Standard
35,38027.68,3214.973333333333,5,6,10,4,15,8.0,15.04,8.0,286.94,36.87598767355083,1,99.32828048079573,207.3474122345329,304.82164061800466,Standard
35,38027.68,3214.973333333333,5,6,10,4,13,8.0,15.04,8.0,286.94,37.57936492070829,1,99.32828048079573,27.34573031457167,434.823322537966,Standard
18,14291.24,1291.9366666666667,6,10,32,-100,25,17.0,2.66,10.0,2527.84,29.548501409430337,1,68.47067908164641,166.14298622689253,184.5800013581277,Bad
18,14291.24,1291.9366666666667,6,10,32,6,23,17.0,2.66,10.0,2527.84,24.216671103320184,1,68.47067908164641,92.29609474239597,258.42689284262434,Bad
27,70421.78,5180.976635364314,6,6,14,2,9,10.0,13.07,7.0,191.72,34.3268024295392,1,51069.0,399.0014758039188,358.128921872267,Standard
27,9934746.0,5180.976635364314,6,6,14,2,11,10.0,13.07,9.0,191.72,27.266932738669013,1,515.5228002928341,117.43647796973612,619.6939197064497,Standard
27,70421.78,5180.976635364314,6,6,14,2,13,10.0,13.07,9.0,191.72,35.660923611413565,1,515.5228002928341,129.21951217131564,617.9108855048702,Standard
36,43287.28,3839.273333333333,7,6,13,4,26,14.0,16.15,3.0,1393.19,26.97687172307096,1,111.3621464675242,146.3346472657736,376.2305396000354,Standard
36,43287.28,3839.273333333333,7,6,13,4,26,11.0,14.15,3.0,1393.19,40.099967607844526,1,111.3621464675242,107.09429800047664,425.4708888653325,Standard
36,43287.28,3839.273333333333,7,6,13,4,26,11.0,11.15,3.0,1393.19,28.98543336841487,1,111.3621464675242,114.02713833358018,408.53804853222886,Standard
37,43287.28,3753.368897573588,7,6,13,4,26,13.0,14.15,3.0,1393.19,35.288764619134675,1,197.26658222726945,204.47100513726423,338.09418172854487,Standard
15,71933.70000000001,6091.475000000001,3,7,12,2,27,12.0,11.78,7.0,661.9,41.03842741452735,1,62.45662090960949,44.40892033576071,742.2819587546302,Standard
23,20574.71,1813.559166666667,7,9,25,6,27,24.0,3.36,8.0,2592.78,40.02033025733628,1,88.759974668174,58.3786408447599,284.2173011537328,Bad
31,27592.7,2357.391666666667,8,7,12,4,23,20.0,2.45,4.0,1310.17,35.95364626336047,0,61.62016242641794,57.78124469349427,356.3377595467545,Standard
29,58074.15,4881.5125,8,6,24,8,19,26.0,24.76,13.0,2829.78,36.909734104710935,1,207.66934291499572,202.659188346044,327.8227187389602,Bad
29,58074.15,4881.5125,8,6,24,8,21,23.0,26.76,13.0,2829.78,34.69566362735108,1,207.66934291499572,421.0447706801232,149.43713640488096,Bad
33,19786.36,1929.8633333333328,7,8,32,8,36,19.0,26.28,15.0,4132.83,34.18054071431209,1,102.28728589121972,143.6777220649677,227.021325377146,Bad
34,19786.36,1929.8633333333328,7,8,32,8,31,19.0,26.28,15.0,4132.83,29.88060678286869,1,102.28728589121972,89.29015705553319,291.4088903865805,Bad
52,111295.16,9209.596666666666,3,4,18,1,29,12.0,5.23,8.0,460.37,27.950897541992877,1,60.23126050311493,242.6863580216165,868.0420481419351,Standard
7190,15762.82,1216.5683333333334,3,5,7,3,19,14.0,10.18,2.0,537.23,24.25071995049492,0,19.778090105530392,155.35103845126872,236.52770477653425,Standard
43,15762.82,1216.5683333333334,3,5,7,3,24,15.0,10.18,2.0,537.23,30.25271892721623,0,19.778090105530392,24.93333200710264,326.9454112207003,Standard
43,16523.08,1497.9233333333334,9,5,27,8,48,25.0,29.39,11.0,4959.32,29.64719771413581,1,109.35109000432831,72.97987355656215,257.4613697724429,Bad
38,34978.29,3004.8575,3,6,13,4,10,13.0,15.4,8.0,1219.82,39.19729461172223,1,79.50245626724916,228.67777140739665,272.3055223253542,Standard
38,34978.29,3004.8575,3,6,13,4,10,11.0,15.4,8.0,1219.82,34.31783288360878,1,79.50245626724916,218.4871765429477,292.49611718980304,Standard
36,19194.75,1870.5625,6,8,23,2,17,19.0,2.05,6.0,2456.95,39.12783941121047,1,28.38685362260293,36.45202050393575,362.2173758734613,Bad
38,16201.47,1623.1225,4,6,20,2,12,14.0,12.34,4.0,1438.98,35.89416088262607,1,21.024678867286,82.19326451374933,319.0943066189647,Standard
38,16201.47,1623.1225,4,6,20,2,12,16.0,12.34,8.0,1438.98,31.235703890692022,1,21.024678867286,190.30171965485889,240.9858514778551,Standard
38,16201.47,1623.1225,4,6,20,2,12,14.0,12.34,8.0,1438.98,26.26972974097269,1,21.024678867286,211.6183557996844,219.66921533302963,Standard
39,16201.47,1623.1225,4,6,20,2,12,14.0,12.34,8.0,1438.98,32.975285254476944,1,21.024678867286,182.10501706956688,249.1825540631472,Standard
43,19331.53,1417.960833333333,6,7,27,2,44,14.0,15.47,8.0,1268.03,36.76283395371045,1,21.28260906074354,121.8349127524485,288.6785615201413,Standard
43,19331.53,1417.960833333333,6,7,27,2,44,17.0,15.47,9.0,1268.03,32.98190174502207,1,21.28260906074354,89.79138847260599,310.7220857999838,Standard
39,18625.74,1601.1450000000002,9,7,15,8,33,22.0,6.59,11.0,3858.98,33.99745245201319,1,93.08625730989256,32.91246101574372,274.1157816743637,Bad
39,18625.74,1601.1450000000002,9,7,15,8,38,22.0,6.59,11.0,3858.98,39.57953858825778,1,93.08625730989256,44.71327295118133,272.3149697389261,Bad
39,18625.74,1601.1450000000002,9,7,15,8,38,21.0,3.59,11.0,3858.98,41.01790956826314,1,93.08625730989256,101.27892128090777,225.74932140919967,Bad
31,77476.68000000001,6235.39,4,5,10,3,21,10.0,7.19,2.0,801.87,27.76293472767715,0,112.63825635213324,96.48772303656872,654.4130206112982,Standard
-500,77476.68000000001,6235.39,4,5,10,3,16,7.0,11.19,2373.0,801.87,27.884326300892035,0,112.63825635213324,72.58139241921411,678.3193512286527,Standard
17,28547.56,2553.9633333333336,9,9,30,7,49,16.0,27.29,11.0,4022.3,25.73650557774885,1,87.87795769831602,50.25646103137949,377.2619146036378,Bad
17,28547.56,2553.9633333333336,10,10,30,7,49,15.0,27.29,11.0,4022.3,38.81980631688838,1,87.87795769831602,311.5278649650598,145.99051066995756,Bad
20,64692.7,5150.058333333333,3,7,5,3,9,5.0,11.58,4.0,380.81,25.881502573435487,0,55583.0,131.73482806978078,493.9443679585265,Good
36,9828.82,653.0683333333333,9,9,25,8,10,18.0,5.36,12.0,3418.15,28.771558611118117,1,33.725365775123194,10000.0,281.14637320381667,Bad
36,9828.82,653.0683333333333,9,9,25,8,15,14.0,5.36,12.0,3418.15,34.73374896397272,1,33.725365775123194,44.5757832735171,257.00568428469313,Bad
36,9828.82,653.0683333333333,9,911,25,8,15,15.0,9.36,12.0,3418.15,22.21655993262736,1,33.725365775123194,10000.0,255.75699751818385,Bad
